Ensembl.Gene.ID	Ensembl.Transcript.ID	Ensembl.Protein.ID	EntrezGene.ID	HGNC.symbol	Description	PSR.total	M7vM8_F61__alternative_model_kappa	M7vM8_F61__alternative_model_omega	M7vM8_F61__null_model_lnL	M7vM8_F61__alternative_model_lnL	M7vM8_F61__LRT_statistic	M7vM8_F61__LRT_P_value_full	M7vM8_F61__LRT_P_value_log10	M7vM8_F61__LRT_P_value_bonf	M7vM8_F61__LRT_P_value_bh	M7vM8_F3X4__alternative_model_kappa	M7vM8_F3X4__alternative_model_omega	M7vM8_F3X4__null_model_lnL	M7vM8_F3X4__alternative_model_lnL	M7vM8_F3X4__LRT_statistic	M7vM8_F3X4__LRT_P_value_full	M7vM8_F3X4__LRT_P_value_log10	M7vM8_F3X4__LRT_P_value_bonf	M7vM8_F3X4__LRT_P_value_bh	M1avM2a_F61__alternative_model_kappa	M1avM2a_F61__alternative_model_omega	M1avM2a_F61__null_model_lnL	M1avM2a_F61__alternative_model_lnL	M1avM2a_F61__LRT_statistic	M1avM2a_F61__LRT_P_value_full	M1avM2a_F61__LRT_P_value_log10	M1avM2a_F61__LRT_P_value_bonf	M1avM2a_F61__LRT_P_value_bh	M1avM2a_F3X4__alternative_model_kappa	M1avM2a_F3X4__alternative_model_omega	M1avM2a_F3X4__null_model_lnL	M1avM2a_F3X4__alternative_model_lnL	M1avM2a_F3X4__LRT_statistic	M1avM2a_F3X4__LRT_P_value_full	M1avM2a_F3X4__LRT_P_value_log10	M1avM2a_F3X4__LRT_P_value_bonf	M1avM2a_F3X4__LRT_P_value_bh
ENSG00000188694	ENST00000340345	ENSP00000339238	643803	KRTAP24-1	keratin associated protein 24-1 [Source:HGNC Symbol;Acc:HGNC:33902]	1	4.20899	6.71869	-1827.994791	-1817.912071	20.1654400000002	4.1796e-05	-4.37886527949414	0.463768416	0.000217018444548432	4.11447	6.3713	-1859.628566	-1850.439107	18.3789180000003	0.00010211	-3.99093172380778	1	0.000505583471664435	4.20891	6.71522	-1827.842199	-1817.910434	19.8635300000001	4.8606e-05	-4.3133101174444	0.539332176	0.000256214810451306	4.11436	6.36576	-1859.281029	-1850.438009	17.68604	0.000144386	-3.84047491492087	1	0.000717147294538944
ENSG00000188820	ENST00000368605	ENSP00000357594	441168	FAM26F	family with sequence similarity 26, member F [Source:HGNC Symbol;Acc:HGNC:33391]	1	2.88299	6.31011	-2232.719362	-2223.934324	17.570076	0.000153005	-3.81529437678417	1	0.000722136741811995	2.75648	5.83792	-2274.9723	-2267.501291	14.9420179999997	0.000569354	-3.24461762386481	1	0.0024745601190756	2.88932	6.76178	-2232.518362	-2223.875068	17.2865879999999	0.000176305	-3.75373537095866	1	0.000839605270386266	2.75698	5.90307	-2274.896207	-2267.500931	14.7905519999995	0.000614147	-3.21172766526303	1	0.00274338772624799
ENSG00000188984	ENST00000359318	ENSP00000352268	126767	AADACL3	arylacetamide deacetylase-like 3 [Source:HGNC Symbol;Acc:HGNC:32037]	3	4.28415	4.34213	-2966.687051	-2952.894563	27.5849760000001	1.023e-06	-5.99012436628784	0.011351208	6.84219891500904e-06	4.14574	4.29519	-3013.852176	-2999.845393	28.0135659999996	8.26e-07	-6.08301995267962	0.009165296	5.66808658008658e-06	4.28392	4.33438	-2966.591938	-2952.890488	27.4029	1.121e-06	-5.95039438740503	0.012438616	7.66396549599507e-06	4.14552	4.28786	-3013.653153	-2999.842115	27.6220760000006	1.004e-06	-5.998266287191	0.011140384	7.0286334384858e-06
ENSG00000189058	ENST00000343267	ENSP00000345179	347	APOD	apolipoprotein D [Source:HGNC Symbol;Acc:HGNC:612]	1	4.24608	5.35019	-1442.194467	-1434.600689	15.1875559999999	0.000503575	-3.29793583859505	1	0.00216324746418893	3.93965	5.02982	-1471.725182	-1464.743749	13.9628659999998	0.000928971	-3.03199784331159	1	0.00386641493473368	4.2458	5.43731	-1441.926352	-1434.599552	14.6536000000001	0.000657675	-3.1819886665312	1	0.00283841376896149	3.9364	4.90963	-1471.579793	-1464.741253	13.6770800000004	0.001071667	-2.96994014237562	1	0.00454905012700842
ENSG00000189325	ENST00000437635	ENSP00000418983	389384	C6orf222	chromosome 6 open reading frame 222 [Source:HGNC Symbol;Acc:HGNC:33769]	3	5.30962	7.78713	-4389.442873	-4372.392465	34.1008160000001	3.9e-08	-7.4089353929735	0.000432744	3.14494186046512e-07	5.80498	6.29125	-4452.863587	-4439.91843	25.8903140000002	2.388e-06	-5.62196567754267	0.026497248	1.53696334106729e-05	5.30881	7.98019	-4389.433628	-4372.393654	34.0799479999987	4e-08	-7.39794000867204	0.00044384	3.31223880597015e-07	5.80655	6.32278	-4451.778556	-4439.91822	23.7206720000013	7.065e-06	-5.15088783381542	0.07839324	4.36002447163515e-05
ENSG00000189350	ENST00000379558	ENSP00000368876	165186	FAM179A	family with sequence similarity 179, member A [Source:HGNC Symbol;Acc:HGNC:33715]	1	5.20967	7.0808	-7162.82879	-7156.781597	12.0943859999988	0.00236449	-2.62626251838106	1	0.00886963524002704	5.27898	36.00171	-7265.665103	-7259.750712	11.8287820000005	0.002700304	-2.56858734025194	1	0.0102541318220397	5.21077	6.44815	-7162.770685	-7156.721556	12.098258	0.002359917	-2.62710327121459	1	0.00905137885655029	5.26784	35.7769	-7265.467713	-7259.672432	11.5905619999994	0.003041876	-2.51685849364047	1	0.0117933808860936
ENSG00000196352	ENST00000367063	ENSP00000356030	1604	CD55	CD55 molecule, decay accelerating factor for complement (Cromer blood group) [Source:HGNC Symbol;Acc:HGNC:2665]	9	3.44111	4.8754	-2858.08997	-2828.496686	59.1865680000001	0	-Inf	0	0	3.51699	4.36554	-2876.038481	-2844.502011	63.07294	0	-Inf	0	0	3.44145	4.93409	-2856.87643	-2828.497325	56.75821	0	-Inf	0	0	3.51707	4.32275	-2874.460461	-2844.50427	59.9123820000004	0	-Inf	0	0
ENSG00000196476	ENST00000360321	ENSP00000353470	140680	C20orf96	chromosome 20 open reading frame 96 [Source:HGNC Symbol;Acc:HGNC:16227]	2	6.12436	12.13871	-2608.506294	-2599.820199	17.37219	0.000168918	-3.77232406929133	1	0.000789517324347094	6.38046	13.93044	-2630.289269	-2621.573037	17.4324639999995	0.000163904	-3.78541044754768	1	0.000778210861788618	6.13431	12.21424	-2608.426771	-2599.819168	17.2152059999999	0.000182711	-3.73823530543623	1	0.000868620932305056	6.35082	13.77968	-2630.288866	-2621.532246	17.5132399999993	0.000157416	-3.80295112738636	1	0.000775616312611013
ENSG00000196684	ENST00000616645	ENSP00000482604	84941	HSH2D	hematopoietic SH2 domain containing [Source:HGNC Symbol;Acc:HGNC:24920]	1	4.19098	29.17011	-2397.806957	-2385.452216	24.7094819999993	4.309e-06	-5.36562350591163	0.047812664	2.62706945054945e-05	4.25758	24.80998	-2436.183811	-2423.472376	25.4228699999994	3.016e-06	-5.52056866280226	0.033465536	1.90904369652025e-05	4.18987	29.19731	-2396.61688	-2385.436208	22.3613439999999	1.3941e-05	-4.85570607280147	0.154689336	8.09044644351464e-05	4.25351	24.77969	-2434.960065	-2423.448673	23.0227840000007	1.0015e-05	-4.9993490463704	0.11112644	6.03619989136339e-05
ENSG00000197142	ENST00000356116	ENSP00000348429	51703	ACSL5	acyl-CoA synthetase long-chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]	1	4.87493	5.37175	-4605.448386	-4597.467914	15.9609440000004	0.000342078	-3.4658748556186	1	0.00152192202324649	4.97326	5.73046	-4664.938958	-4659.206323	11.4652699999988	0.003238532	-2.48965180731635	1	0.012103317976423	4.87528	6.06646	-4604.638457	-4597.388883	14.4991480000008	0.000710477	-3.14844997675799	1	0.00304262940640679	4.97771	6.26158	-4664.473323	-4659.150735	10.645176	0.004880108	-2.31157056666839	1	0.0181405957681742
ENSG00000197249	ENST00000448921	ENSP00000416066	5265	SERPINA1	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1 [Source:HGNC Symbol;Acc:HGNC:8941]	1	4.05003	21.89642	-2831.225245	-2826.738765	8.97296000000006	0.01126021	-1.94845350992954	1	0.0359963382771536	4.39957	29.22565	-2894.101069	-2889.077172	10.0477940000001	0.006578839	-2.1818507417024	1	0.0230062393772455	4.08091	22.48291	-2831.225196	-2826.702955	9.04448199999933	0.010864649	-1.96398429970015	1	0.0358578659440809	4.41891	31.83306	-2894.098363	-2889.054716	10.0872939999999	0.006450182	-2.19042803102666	1	0.0232449559831114
ENSG00000197309	ENST00000318666	ENSP00000323895	26497	OR10D3	olfactory receptor, family 10, subfamily D, member 3 (non-functional) [Source:HGNC Symbol;Acc:HGNC:8168]	3	2.43082	16.16199	-3805.359838	-3787.654942	35.4097919999995	2e-08	-7.69897000433602	0.00022192	1.6761329305136e-07	2.43412	11.06255	-3851.438487	-3834.658472	33.5600299999996	5.2e-08	-7.2839966563652	0.000576992	4.16300144300144e-07	2.48974	17.82232	-3804.914703	-3786.756481	36.316444	1.3e-08	-7.88605664769316	0.000144248	1.16235294117647e-07	2.566	15.24671	-3850.979337	-3833.721417	34.51584	3.2e-08	-7.49485002168009	0.000355072	2.73132307692308e-07
ENSG00000197467	ENST00000398978	ENSP00000381949	1305	COL13A1	collagen, type XIII, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2190]	3	5.53349	286.90648	-4023.477614	-3977.227117	92.500994	0	-Inf	0	0	5.09982	69.33151	-4208.985906	-4177.870237	62.2313379999996	0	-Inf	0	0	5.52526	288.39242	-4023.457808	-3977.212036	92.4915440000004	0	-Inf	0	0	5.19226	98.05811	-4208.845586	-4177.61395	62.4632720000009	0	-Inf	0	0
ENSG00000197471	ENST00000360121	ENSP00000353238	6693	SPN	sialophorin [Source:HGNC Symbol;Acc:HGNC:11249]	2	4.17842	5.0397	-2980.033571	-2968.940081	22.1869799999995	1.5211e-05	-4.81784223366522	0.168781256	8.54156153846154e-05	4.40758	4.67108	-3066.970399	-3056.396705	21.1473879999994	2.558e-05	-4.59209945985736	0.28383568	0.000140027469166256	4.17837	5.03239	-2979.976592	-2968.938203	22.0767779999996	1.6073e-05	-4.79390305529343	0.178346008	9.18835692941782e-05	4.40755	4.66417	-3066.879032	-3056.396146	20.9657719999996	2.8012e-05	-4.55265588232405	0.310821152	0.000156901136799596
ENSG00000197487	ENST00000357330	ENSP00000349884	85569	GALP	galanin-like peptide [Source:HGNC Symbol;Acc:HGNC:24840]	2	3.31817	6.18631	-1008.625474	-1003.011931	11.2270860000001	0.003648121	-2.4379307655298	1	0.0131469797388763	3.52779	6.6118	-1014.88489	-1010.101941	9.56589800000006	0.008371276	-2.07720833919639	1	0.0286248624024653	3.31794	6.34456	-1008.491976	-1003.034582	10.914788	0.004264655	-2.37011609642063	1	0.0154780491563113	3.53063	6.86028	-1014.784177	-1010.125056	9.31824200000005	0.009474787	-2.02343054450125	1	0.0328538239225
ENSG00000198523	ENST00000357525	ENSP00000350132	5350	PLN	phospholamban [Source:HGNC Symbol;Acc:HGNC:9080]	1	13.55923	333.56619	-224.472352	-212.311729	24.321246	5.232e-06	-5.28133226468379	0.058054272	3.15855669205658e-05	5.03861	999.001	-251.299947	-242.347169	17.905556	0.000129377	-3.88814292351978	1	0.000626611607158446	9.41587	999	-224.471085	-212.527279	23.887612	6.499e-06	-5.18715346303293	0.072112904	3.95572704333516e-05	5.03861	999	-250.585858	-242.347169	16.477378	0.00026423	-3.57801787523474	1	0.00125563001284797
ENSG00000198673	ENST00000416284	ENSP00000393987	338811	FAM19A2	family with sequence similarity 19 (chemokine (C-C motif)-like), member A2 [Source:HGNC Symbol;Acc:HGNC:21589]	1	5.76401	56.74644	-687.195574	-670.886876	32.6173959999999	8.3e-08	-7.08092190762393	0.000920968	6.42685275645499e-07	3.33878	19.09818	-719.667064	-708.742914	21.8482999999999	1.8018e-05	-4.74429341741738	0.199927728	0.000101178	5.76613	56.78619	-687.173499	-670.881947	32.583104	8.4e-08	-7.07572071393812	0.000932064	6.61977272727273e-07	3.33811	19.08758	-719.608497	-708.734712	21.7475700000002	1.8949e-05	-4.72241370421524	0.210258104	0.000109224989090909
ENSG00000198851	ENST00000361763	ENSP00000354566	916	CD3E	CD3e molecule, epsilon (CD3-TCR complex) [Source:HGNC Symbol;Acc:HGNC:1674]	5	3.02986	7.00695	-1544.662281	-1523.736522	41.8515179999999	1e-09	-9	1.1096e-05	9.68237347294939e-09	2.85493	7.3062	-1573.545433	-1551.979863	43.13114	0	-Inf	0	0	3.03197	7.07824	-1544.602644	-1523.735465	41.7343580000002	1e-09	-9	1.1096e-05	1.02740740740741e-08	2.85676	7.36207	-1573.504046	-1551.979275	43.0495420000002	0	-Inf	0	0
ENSG00000198930	ENST00000370287	ENSP00000359310	158511	CSAG1	chondrosarcoma associated gene 1 [Source:HGNC Symbol;Acc:HGNC:24294]	2	2.20581	6.90073	-982.624749	-971.732843	21.7838119999999	1.8608e-05	-4.73030030261563	0.206474368	0.000102979734663342	2.63282	6.61127	-1010.129316	-999.438554	21.3815240000001	2.2754e-05	-4.64294224624966	0.252478384	0.000125423936413313	2.20582	6.89083	-982.574343	-971.729482	21.6897220000001	1.9505e-05	-4.70985404535219	0.21642748	0.00010997331300813	2.6328	6.5959	-1010.127702	-999.43805	21.379304	2.2779e-05	-4.64246534540242	0.252755784	0.000129618350769231
ENSG00000203933	ENST00000370540	ENSP00000359571	347487	CXorf66	chromosome X open reading frame 66 [Source:HGNC Symbol;Acc:HGNC:33743]	4	3.95331	2.30017	-2809.341886	-2797.93472	22.8143319999999	1.1116e-05	-4.95405146189467	0.123343136	6.38752646297255e-05	4.29827	2.19808	-2855.805695	-2845.338897	20.9335959999999	2.8466e-05	-4.54567355498071	0.315858736	0.000154303241817294	3.9533	2.30017	-2807.088557	-2797.934719	18.3076760000004	0.000105813	-3.97546097236291	1	0.000523217935828877	4.29827	2.19808	-2853.599277	-2845.338897	16.5207599999994	0.000258561	-3.5874369812426	1	0.00123027137907376
ENSG00000204237	ENST00000374741	ENSP00000363873	339229	OXLD1	oxidoreductase-like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27901]	1	3.76175	36.10653	-1192.202877	-1182.488821	19.4281120000001	6.0428e-05	-4.21876177946224	0.670509088	0.000306588517604024	3.68408	28.80893	-1219.738032	-1210.072515	19.3310339999998	6.3434e-05	-4.19767790214258	0.703863664	0.000324361135483871	3.71819	33.73311	-1191.847747	-1182.109859	19.4757760000002	5.9005e-05	-4.22911118530017	0.65471948	0.000306516610486891	3.70776	30.52347	-1219.534669	-1209.785179	19.4989799999998	5.8324e-05	-4.23415269871003	0.647163104	0.000310986594906295
ENSG00000204300	ENST00000375026	ENSP00000364166	338661	TMEM225	transmembrane protein 225 [Source:HGNC Symbol;Acc:HGNC:32390]	3	4.3574	6.18209	-1718.360817	-1707.117882	22.48587	1.31e-05	-4.88272870434424	0.1453576	7.44278545826933e-05	4.01894	6.03879	-1748.215977	-1736.233666	23.964622	6.254e-06	-5.20384212309309	0.069394384	3.77553775843308e-05	4.35736	6.17671	-1718.262797	-1707.116771	22.2920520000002	1.4433e-05	-4.84064338837777	0.160148568	8.35848475991649e-05	4.01895	6.03522	-1748.190512	-1736.233163	23.9146979999996	6.412e-06	-5.19300648631789	0.071147552	3.99480920830994e-05
ENSG00000204518	ENST00000376221	ENSP00000365395	343066	AADACL4	arylacetamide deacetylase-like 4 [Source:HGNC Symbol;Acc:HGNC:32038]	1	3.96643	8.48422	-2825.102041	-2818.353187	13.4977079999999	0.001172222	-2.93099013213633	1	0.00467204572988506	4.01345	12.00372	-2831.287651	-2824.39181	13.791682	0.001011986	-2.99482549556421	1	0.00418679964802386	3.96574	8.82457	-2824.943941	-2818.357134	13.1736140000003	0.001378434	-2.86061402326296	1	0.00553568717480999	4.01447	12.29995	-2831.137168	-2824.375442	13.5234520000004	0.00115723	-2.93658031623942	1	0.00487310211764706
ENSG00000204711	ENST00000377197	ENSP00000366402	138255	C9orf135	chromosome 9 open reading frame 135 [Source:HGNC Symbol;Acc:HGNC:31422]	1	3.96092	3.33752	-1460.880826	-1455.799916	10.1618200000003	0.006214251	-2.20661120912523	1	0.0212360114246997	3.83108	3.04537	-1486.851899	-1482.492906	8.71798600000011	0.012791262	-1.89308660543548	1	0.0421412835961995	3.96184	3.44398	-1460.656626	-1455.798644	9.71596399999999	0.00776614	-2.10979478470429	1	0.0264740674162826	3.83107	3.04354	-1486.788201	-1482.49284	8.59072200000037	0.01363165	-1.86545157318037	1	0.0458770968759478
ENSG00000205081	ENST00000378657	ENSP00000367926	645090	CXorf30	chromosome X open reading frame 30 [Source:HGNC Symbol;Acc:HGNC:27298]	1	3.29605	3.07718	-5603.5011	-5598.065271	10.871658	0.004357621	-2.36075054480254	1	0.0154677423595649	3.42202	3.0465	-5677.086734	-5670.598431	12.9766060000002	0.001521128	-2.81783423936269	1	0.00608012834582133	3.29596	3.03021	-5603.374221	-5598.064823	10.6187960000007	0.004944903	-2.30584222317255	1	0.0176199883391137	3.42167	3.18513	-5677.083154	-5670.594881	12.9765459999999	0.001521174	-2.81782110618514	1	0.00626771136427776
ENSG00000205359	ENST00000506729	ENSP00000421339	133482	SLCO6A1	solute carrier organic anion transporter family, member 6A1 [Source:HGNC Symbol;Acc:HGNC:23613]	4	3.11511	5.28556	-5630.142323	-5607.267302	45.7500419999997	0	-Inf	0	0	3.15502	5.88479	-5658.936653	-5631.570613	54.7320799999998	0	-Inf	0	0	3.11391	5.39075	-5629.920382	-5607.209265	45.4222339999997	0	-Inf	0	0	3.15247	5.75059	-5656.858983	-5631.562422	50.5931220000002	0	-Inf	0	0
ENSG00000205403	ENST00000394634	ENSP00000378130	3426	CFI	complement factor I [Source:HGNC Symbol;Acc:HGNC:5394]	1	5.43208	3.60379	-3309.120169	-3303.407809	11.42472	0.003304864	-2.48084640766542	1	0.0120240912681967	5.41387	3.50797	-3351.91623	-3346.13962	11.5532199999998	0.003099204	-2.5087498361007	1	0.0116256820770791	5.43081	3.74741	-3308.988965	-3303.403786	11.1703580000003	0.003753078	-2.42561240957637	1	0.0137666623100826	5.41485	3.71342	-3351.787074	-3346.127076	11.3199959999993	0.003482524	-2.45810588193009	1	0.0133340532449965
ENSG00000205884	ENST00000382209	ENSP00000371644	613210	DEFB136	defensin, beta 136 [Source:HGNC Symbol;Acc:HGNC:34433]	1	5.46843	4.58801	-617.871101	-612.9555	9.83120199999985	0.00733131	-2.1348184162267	1	0.0246360435372502	4.68	4.82868	-633.411343	-628.316182	10.1903219999999	0.00612632	-2.21280032215488	1	0.0216145140604134	5.46856	4.58625	-617.865027	-612.953314	9.82342600000015	0.00735987	-2.13312985669256	1	0.0252208516121062	4.67982	4.82501	-633.386872	-628.315177	10.1433900000002	0.00627178	-2.20260918413448	1	0.0226830739504563
ENSG00000213231	ENST00000340722	ENSP00000343223	9623	TCL1B	T-cell leukemia/lymphoma 1B [Source:HGNC Symbol;Acc:HGNC:11649]	1	4.14184	59.57081	-1019.235303	-1012.582658	13.30529	0.001290604	-2.88920699320748	1	0.005096278286121	4.35467	52.31399	-1043.093526	-1037.904189	10.378674	0.005575702	-2.25370044567297	1	0.0198996427764555	4.24117	62.23745	-1018.997364	-1012.237137	13.520454	0.001158966	-2.93592930452732	1	0.00473486256848306	4.35471	51.2606	-1042.824221	-1037.817232	10.013978	0.00669102	-2.17450767197729	1	0.024050391292517
ENSG00000213741	ENST00000396020	ENSP00000379339	6235	RPS29	ribosomal protein S29 [Source:HGNC Symbol;Acc:HGNC:10419]	1	2.02639	81.14391	-393.020763	-377.679045	30.683436	2.17e-07	-6.66354026615147	0.002407832	1.59248148148148e-06	2.17007	61.65465	-417.736801	-402.837479	29.7986440000001	3.38e-07	-6.47108329972234	0.003750448	2.44647619047619e-06	2.02928	82.03094	-393.000921	-377.557393	30.887056	1.96e-07	-6.70774392864352	0.002174816	1.47046382691007e-06	2.16288	61.26531	-417.709852	-402.788714	29.842276	3.31e-07	-6.48017200622428	0.003672776	2.47158546433378e-06
ENSG00000213853	ENST00000359543	ENSP00000352540	2013	EMP2	epithelial membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3334]	4	3.738	9.94071	-1342.038055	-1325.957105	32.1619000000001	1.04e-07	-6.98296666070122	0.001153984	7.97501036627505e-07	3.72239	9.99413	-1366.689937	-1351.694471	29.9909320000002	3.07e-07	-6.51286162452281	0.003406472	2.23082645710544e-06	3.73933	10.1753	-1341.248787	-1325.856981	30.7836120000002	2.07e-07	-6.68402965454308	0.002296872	1.54880107889413e-06	3.72325	10.12619	-1366.511951	-1351.628757	29.766388	3.44e-07	-6.46344155742847	0.003817024	2.56520430107527e-06
ENSG00000214107	ENST00000378981	ENSP00000368264	4112	MAGEB1	melanoma antigen family B, 1 [Source:HGNC Symbol;Acc:HGNC:6808]	2	3.90375	3.12244	-2542.97854	-2526.434508	33.0880640000005	6.5e-08	-7.18708664335714	0.00072124	5.09710247349823e-07	4.1815	2.98174	-2577.770287	-2562.166302	31.2079699999995	1.67e-07	-6.77728352885242	0.001853032	1.25204864864865e-06	3.90375	3.12243	-2542.817419	-2526.434508	32.7658220000003	7.7e-08	-7.11350927482752	0.000854392	6.09844396859386e-07	4.18149	2.98174	-2577.76202	-2562.166302	31.1914360000001	1.69e-07	-6.77211329538633	0.001875224	1.31134545454545e-06
ENSG00000221855	ENST00000408916	ENSP00000386201	259287	TAS2R41	taste receptor, type 2, member 41 [Source:HGNC Symbol;Acc:HGNC:18883]	1	4.98481	5.91583	-2365.801418	-2349.854903	31.8930300000002	1.19e-07	-6.92445303860747	0.001320424	9.044e-07	4.40939	4.56323	-2411.097922	-2398.541131	25.113582	3.521e-06	-5.45333397492982	0.039069016	2.21103655913978e-05	4.98486	5.91138	-2365.689357	-2349.854726	31.6692620000003	1.33e-07	-6.87614835903291	0.001475768	1.022e-06	4.4094	4.55875	-2411.088095	-2398.540875	25.0944399999998	3.555e-06	-5.44916039493422	0.03944628	2.30007463556851e-05
ENSG00000221963	ENST00000409652	ENSP00000386280	80830	APOL6	apolipoprotein L, 6 [Source:HGNC Symbol;Acc:HGNC:14870]	24	3.08529	7.35899	-3283.913587	-3220.250502	127.32617	0	-Inf	0	0	3.1014	6.27124	-3321.792625	-3262.519382	118.546486	0	-Inf	0	0	3.08525	7.3433	-3270.195433	-3220.250028	99.8908099999999	0	-Inf	0	0	3.10138	6.26331	-3305.497331	-3262.518382	85.9578979999997	0	-Inf	0	0
ENSG00000231389	ENST00000419277	ENSP00000393566	3113	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	4	3.8962	7.231	-1952.1515	-1939.636962	25.0290759999998	3.673e-06	-5.43497907165471	0.040755608	2.25792842105263e-05	3.74435	9.78095	-1983.762012	-1971.396186	24.7316519999999	4.262e-06	-5.37038655462182	0.047291152	2.64788085106383e-05	3.8995	5.21645	-1951.723169	-1940.480662	22.4850140000003	1.3105e-05	-4.88256297471738	0.14541308	7.63323254593176e-05	3.75494	5.17664	-1983.470321	-1973.240391	20.4598599999999	3.6074e-05	-4.4428056990564	0.400277104	0.000198058933201385
ENSG00000235109	ENST00000414429	ENSP00000390076	64288	ZSCAN31	zinc finger and SCAN domain containing 31 [Source:HGNC Symbol;Acc:HGNC:14097]	2	3.86685	10.73278	-2410.074475	-2397.183083	25.782784	2.52e-06	-5.59859945921846	0.02796192	1.58784327086882e-05	4.39196	11.31533	-2443.556354	-2431.5086	24.0955079999994	5.858e-06	-5.23225063265442	0.065000368	3.54032505446623e-05	3.86594	10.70464	-2409.653945	-2397.171289	24.9653120000003	3.792e-06	-5.42113167133397	0.042076032	2.3947656232214e-05	4.3922	11.3801	-2443.540375	-2431.502699	24.0753519999998	5.917e-06	-5.22789843072299	0.065655032	3.70932384180791e-05
ENSG00000235568	ENST00000329021	ENSP00000333680	150372	NFAM1	NFAT activating protein with ITAM motif 1 [Source:HGNC Symbol;Acc:HGNC:29872]	1	5.32713	21.34327	-1992.973637	-1987.566217	10.81484	0.004483192	-2.34841266136732	1	0.0158576660605674	5.00612	21.49089	-2035.774726	-2030.4905	10.568452	0.005070956	-2.29491015775031	1	0.0182271874881762	5.34278	22.18319	-1992.938338	-1987.405602	11.0654719999998	0.003955153	-2.40283671171864	1	0.0144505688798156	4.97327	20.68073	-2035.567678	-2030.250874	10.6336079999996	0.004908416	-2.30905863688874	1	0.0182336069420824
ENSG00000255837	ENST00000538986	ENSP00000441624	259295	TAS2R20	taste receptor, type 2, member 20 [Source:HGNC Symbol;Acc:HGNC:19109]	1	5.05215	4.98882	-2337.493492	-2326.974613	21.0377580000004	2.7021e-05	-4.56829858253658	0.299825016	0.000145334472127969	4.57659	4.19976	-2360.161776	-2349.760461	20.8026300000001	3.0392e-05	-4.51724071945334	0.337229632	0.000163942456003889	5.05233	5.00557	-2335.377857	-2326.974589	16.8065360000001	0.000224134	-3.64949225817996	1	0.00104495414453782	4.57532	5.21973	-2355.991306	-2349.69967	12.5832719999999	0.001851728	-2.73242280640925	1	0.0075262908014652
